t,ax,ay,az,gx,gy,gz,label
193928,0.9719,0.2842,-0.1409,0.092,3.214,-0.191,nornal
193948,0.9734,0.2849,-0.1394,-0.267,3.321,-0.588,nornal
193968,0.9695,0.2842,-0.1387,-0.351,3.305,-0.519,nornal
193988,0.9707,0.2869,-0.1382,-0.244,3.069,-0.389,nornal
194008,0.9731,0.2913,-0.1421,-0.038,3.16,-0.435,nornal
194028,0.9712,0.2869,-0.1394,0.321,3.29,-0.366,nornal
194048,0.9724,0.2844,-0.1343,0.244,3.344,-0.626,nornal
194068,0.9719,0.2856,-0.1367,-0.443,3.168,-0.29,nornal
194088,0.968,0.2869,-0.1279,0.321,3.519,-0.412,nornal
194108,0.9692,0.2842,-0.137,-0.031,3.374,-0.504,nornal
194128,0.9717,0.2822,-0.1318,0.221,3.321,-0.756,nornal
194148,0.9678,0.2876,-0.1328,0.038,2.962,-0.588,nornal
194168,0.9712,0.2878,-0.1365,0.16,2.901,-0.282,nornal
194188,0.9692,0.2903,-0.1348,0.168,2.885,-0.519,nornal
194208,0.9712,0.2842,-0.1414,0.557,2.901,-0.534,nornal
194228,0.9731,0.2874,-0.1382,0.817,3.206,-0.305,nornal
194248,0.9653,0.2844,-0.1396,0.206,3.237,-0.58,nornal
194268,0.9673,0.2815,-0.136,-0.504,3.053,-0.145,nornal
194288,0.9741,0.2854,-0.1426,-0.519,2.832,0.229,nornal
194308,0.9727,0.2825,-0.1416,-0.305,2.924,-0.031,nornal
194328,0.9709,0.2896,-0.1321,-0.687,3.008,-0.237,nornal
194348,0.9727,0.2878,-0.1348,-0.565,2.908,0.221,nornal
194368,0.969,0.2847,-0.134,-0.321,3.076,-0.076,nornal
194388,0.9668,0.2856,-0.1443,-0.214,3.069,-0.084,nornal
194408,0.9663,0.2913,-0.1389,-0.092,2.939,-0.115,nornal
194428,0.967,0.2864,-0.1309,0.084,3.107,-0.45,nornal
194448,0.9719,0.2896,-0.1421,0.084,2.809,-0.183,nornal
194468,0.9719,0.2844,-0.1382,-0.26,3.069,-0.26,nornal
194488,0.968,0.2866,-0.134,-0.107,2.992,-0.061,nornal
194508,0.9702,0.2878,-0.1428,-0.221,3.237,0.26,nornal
194529,0.968,0.2844,-0.1375,-0.206,3.282,0.115,nornal
194549,0.9685,0.2883,-0.1331,-0.168,3.015,0.107,nornal
194569,0.9697,0.2854,-0.1438,-0.427,3.015,-0.061,nornal
194589,0.97,0.2881,-0.1365,-0.191,2.74,0.031,nornal
194609,0.9709,0.2876,-0.1404,-0.382,2.718,0.069,nornal
194629,0.9722,0.2876,-0.1375,-0.359,2.687,0.26,nornal
194649,0.9695,0.2856,-0.1328,-0.229,2.954,0.267,nornal
194669,0.9695,0.2859,-0.1418,-0.16,2.939,0.107,nornal
194689,0.9731,0.2898,-0.1411,-0.282,2.664,0.221,nornal
194709,0.97,0.2883,-0.1357,-0.069,2.687,0.107,nornal
194729,0.9707,0.2856,-0.1355,-0.557,2.885,0.565,nornal
194749,0.9692,0.2866,-0.1316,-0.45,3.076,0.321,nornal
194769,0.9692,0.2837,-0.1362,-0.145,3.023,0.344,nornal
194789,0.9714,0.2869,-0.1357,-0.351,2.611,0.328,nornal
194809,0.9666,0.2856,-0.137,-0.298,2.847,0.183,nornal
194829,0.9697,0.2888,-0.1399,-0.496,2.618,0.008,nornal
194849,0.9731,0.291,-0.1318,-0.412,2.733,0.191,nornal
194869,0.9668,0.2893,-0.1282,-0.359,2.832,0.328,nornal
194889,0.9714,0.2896,-0.137,-0.153,3.053,-0.137,nornal
194909,0.9653,0.2861,-0.1472,0.305,3.328,-0.382,nornal
194929,0.9731,0.2856,-0.1382,0.191,3.405,-0.511,nornal
194949,0.9663,0.2847,-0.137,-0.328,3.122,-0.511,nornal
194969,0.9741,0.2881,-0.137,-0.183,3.145,-0.496,nornal
194989,0.969,0.2856,-0.1404,0.076,3.015,-0.298,nornal
195009,0.9695,0.2837,-0.1343,0.076,3.26,-0.282,nornal
195029,0.97,0.2844,-0.1438,-0.099,2.84,-0.382,nornal
195049,0.9695,0.2852,-0.1399,-0.038,2.817,-0.176,nornal
195069,0.9712,0.2847,-0.1406,0.023,2.573,0.183,nornal
195089,0.9751,0.2881,-0.136,-0.099,2.733,0.382,nornal
195109,0.9719,0.2886,-0.1387,0.344,2.534,0.42,nornal
195129,0.9734,0.2866,-0.1418,0.641,2.412,0.336,nornal
195149,0.9697,0.2834,-0.1438,0.718,2.282,0.443,nornal
195169,0.9702,0.2856,-0.1416,0.626,2.481,0.519,nornal
195189,0.9673,0.2888,-0.1431,0.42,2.817,0.588,nornal
195209,0.9692,0.2856,-0.1411,0.038,2.855,0.382,nornal
195229,0.9731,0.2832,-0.1501,0.557,2.794,0.504,nornal
195249,0.9731,0.2839,-0.1436,0.55,2.489,0.275,nornal
195269,0.9724,0.2822,-0.1431,0.275,2.321,0.053,nornal
195289,0.9717,0.2832,-0.1453,0.618,2.878,0.206,nornal
195309,0.9717,0.283,-0.1465,0.16,2.878,0.359,nornal
195329,0.9712,0.2849,-0.1455,0.198,3.069,-0.191,nornal
195349,0.9702,0.2817,-0.1433,0.221,2.855,0.053,nornal
195369,0.9727,0.2825,-0.1484,0.099,2.985,0.244,nornal
195389,0.9697,0.282,-0.1484,0.412,2.824,-0.023,nornal
195409,0.9668,0.2825,-0.1428,0.748,3.267,-0.084,nornal
195429,0.9707,0.2822,-0.1436,0.885,3.252,-0.168,nornal
195449,0.9731,0.2827,-0.1494,0.977,3.397,-0.351,nornal
195469,0.9709,0.2808,-0.1421,0.588,3.267,-0.191,nornal
195489,0.9717,0.2729,-0.147,0.305,3.267,-0.122,nornal
195509,0.9712,0.2786,-0.147,0.031,3.351,-0.305,nornal
195529,0.9702,0.2795,-0.1409,0.26,3.656,-0.374,nornal
195549,0.97,0.28,-0.1475,0.099,3.802,-0.534,nornal
195569,0.9702,0.2795,-0.1428,-0.038,4.45,-0.656,nornal
195589,0.969,0.282,-0.146,0.122,4.588,-1.015,nornal
195609,0.9734,0.28,-0.1438,-0.069,4.519,-1.282,nornal
195629,0.9673,0.2834,-0.1382,0.321,4.145,-1.229,nornal
195649,0.9729,0.2834,-0.1475,0.427,3.809,-1.076,nornal
195669,0.9741,0.2827,-0.1462,0.832,3.092,-1.107,nornal
195689,0.9739,0.2812,-0.1458,0.519,3.046,-0.298,nornal
195709,0.9727,0.2817,-0.1343,0.557,3.168,0.069,nornal
195729,0.9734,0.282,-0.146,0.489,2.931,0.206,nornal
195749,0.9697,0.283,-0.1409,0.099,2.542,0.565,nornal
195769,0.9746,0.2795,-0.1418,-0.176,2.641,0.733,nornal
195789,0.9719,0.281,-0.1421,-0.069,2.626,0.603,nornal
195809,0.9709,0.2832,-0.1445,-0.069,2.954,0.557,nornal
195829,0.9695,0.2788,-0.1475,-0.031,3.107,0.397,nornal
195849,0.969,0.2808,-0.1399,0.191,2.954,0.267,nornal
195869,0.9695,0.2791,-0.135,0.359,3.336,0.053,nornal
195889,0.9712,0.2815,-0.144,0.336,3.29,-0.16,nornal
195909,0.9734,0.28,-0.1396,0.45,3.198,0.008,nornal
195929,0.9685,0.2803,-0.1418,0.702,3.336,-0.458,nornal
195949,0.9741,0.2791,-0.1384,0.344,3.481,-0.328,nornal
195969,0.9683,0.2786,-0.1499,0.229,3.542,-0.13,nornal
195989,0.9731,0.2771,-0.1404,-0.069,3.412,-0.42,nornal
196009,0.9744,0.2761,-0.1423,-0.29,3.847,-0.466,nornal
196029,0.9753,0.2793,-0.1392,-0.076,3.916,-0.412,nornal
196049,0.9722,0.2761,-0.1404,-0.527,4.29,-0.397,nornal
196069,0.9766,0.2791,-0.1394,-0.794,4.031,-0.641,nornal
196089,0.9722,0.2817,-0.1416,-0.687,4.29,-0.802,nornal
196109,0.97,0.2859,-0.145,-0.573,4.122,-0.947,nornal
196129,0.9695,0.2795,-0.144,-0.183,4.069,-0.985,nornal
196149,0.9673,0.2817,-0.1401,-0.305,4.008,-0.878,nornal
196169,0.9749,0.282,-0.1472,-0.649,4.603,-0.969,nornal
196189,0.9734,0.2881,-0.135,-0.611,4.489,-1.229,nornal
196209,0.9714,0.2878,-0.1299,-0.267,4.626,-1.061,nornal
196229,0.9712,0.2856,-0.1338,-0.122,4.237,-1.038,nornal
196249,0.9749,0.2866,-0.1426,0.908,3.679,-1.176,nornal
196269,0.9697,0.2812,-0.1326,0.443,4.069,-0.779,nornal
196289,0.9729,0.2822,-0.1472,0.206,3.656,-0.473,nornal
196309,0.9722,0.281,-0.1335,-0.214,3.176,-0.168,nornal
196329,0.9744,0.2781,-0.1365,-0.252,3.107,0.084,nornal
196349,0.9727,0.2839,-0.1458,-0.58,2.832,0.29,nornal
196369,0.9736,0.2793,-0.1377,-0.718,2.382,0.458,nornal
196389,0.9712,0.2808,-0.1428,-0.679,2.557,0.802,nornal
196409,0.9756,0.2859,-0.1411,-0.672,2.611,0.412,nornal
196429,0.9702,0.2856,-0.144,-0.397,2.221,0.366,nornal
196449,0.9702,0.2861,-0.1387,0.183,2.267,0.351,nornal
196469,0.9702,0.2871,-0.1309,0.137,2.656,0.42,nornal
196489,0.9719,0.2859,-0.1311,0.382,2.893,0.282,nornal
196509,0.9709,0.2825,-0.1362,0.328,3.168,0.298,nornal
196530,0.9697,0.2852,-0.136,0.618,3.466,0.298,nornal
196550,0.968,0.282,-0.1382,0.748,3.718,0.206,nornal
196570,0.9717,0.2856,-0.1406,0.687,3.45,-0.344,nornal
196590,0.9736,0.2815,-0.1382,0.832,3.046,-0.504,nornal
196610,0.9717,0.2866,-0.144,0.595,3.198,-0.298,nornal
196630,0.967,0.2776,-0.134,0.237,3.275,-0.672,nornal
196650,0.9673,0.2869,-0.1394,0.145,3.076,-0.641,nornal
196670,0.9697,0.2812,-0.1365,-0.046,3.641,-0.336,nornal
196690,0.9724,0.2839,-0.1389,-0.542,3.45,-0.321,nornal
196710,0.9744,0.281,-0.1409,0.053,3.763,-0.16,nornal
196730,0.9709,0.2842,-0.1384,-0.611,3.473,-0.298,nornal
196750,0.9707,0.2856,-0.1401,-0.519,3.359,-0.695,nornal
196770,0.9719,0.2815,-0.1353,0.099,3.443,-0.931,nornal
196790,0.9749,0.2837,-0.1343,-0.137,3.282,-1.015,nornal
196810,0.9751,0.2878,-0.1289,-0.099,3.137,-1.015,nornal
196830,0.9727,0.2822,-0.1377,0.046,3.313,-0.679,nornal
196850,0.9722,0.2886,-0.1399,-0.084,3.626,-0.656,nornal
196870,0.9744,0.2817,-0.1345,0.237,3.206,-0.603,nornal
196890,0.97,0.2808,-0.1401,0.145,3.16,-0.427,nornal
196910,0.9722,0.2832,-0.1353,0.427,2.878,-0.71,nornal
196930,0.9722,0.281,-0.1372,0.237,2.931,-0.878,nornal
196950,0.9722,0.2822,-0.134,0.664,3.183,-0.763,nornal
196970,0.9724,0.2788,-0.1379,0.847,3.221,-0.725,nornal
196990,0.9722,0.2812,-0.1338,-0.145,3.221,-0.351,nornal
197010,0.9734,0.28,-0.1375,-0.16,3.084,-0.153,nornal
197030,0.9749,0.2815,-0.144,-0.672,2.702,0.405,nornal
197050,0.9717,0.2776,-0.1387,-0.511,2.229,0.053,nornal
197070,0.9761,0.2803,-0.1343,-0.695,2.405,0.069,nornal
197090,0.9707,0.282,-0.1443,-0.771,2.382,0.473,nornal
197110,0.9685,0.2854,-0.145,-0.588,2.412,0.405,nornal
197130,0.9714,0.2869,-0.1401,-0.481,2.672,0.527,nornal
197150,0.9722,0.2817,-0.1416,-0.397,2.519,0.534,nornal
197170,0.9734,0.2849,-0.1357,-0.115,2.702,0.908,nornal
197190,0.9697,0.2827,-0.1284,-0.29,2.595,0.74,nornal
197210,0.9724,0.2817,-0.1392,-0.382,2.412,0.985,nornal
197230,0.9729,0.2849,-0.1357,-0.382,2.427,0.649,nornal
197250,0.9673,0.2852,-0.1299,-0.366,2.443,0.954,nornal
197270,0.9697,0.2849,-0.1438,-0.42,2.672,0.817,nornal
197290,0.9697,0.2839,-0.1431,-0.153,2.679,0.511,nornal
197310,0.9705,0.2847,-0.1375,-0.076,2.931,0.611,nornal
197330,0.97,0.2834,-0.1428,0.214,2.969,0.42,nornal
197350,0.9707,0.2825,-0.1387,0.069,3.137,0.092,nornal
197370,0.9697,0.2832,-0.1389,-0.206,3.191,-0.244,nornal
197390,0.9697,0.2852,-0.135,-0.328,3.267,-0.023,nornal
197410,0.9705,0.2854,-0.1292,-0.176,3.221,-0.092,nornal
197430,0.9717,0.2827,-0.1421,-0.229,3.595,-0.275,nornal
197450,0.9729,0.2876,-0.1387,-0.084,3.221,-0.183,nornal
197470,0.9705,0.2854,-0.1409,0.038,3.313,-0.573,nornal
197490,0.9722,0.2834,-0.137,-0.305,3.359,-0.344,nornal
197510,0.9729,0.2795,-0.1357,-0.214,3.405,-0.557,nornal
197530,0.9692,0.28,-0.1379,-0.076,3.908,-0.565,nornal
197550,0.9751,0.2781,-0.1367,-0.122,3.695,-0.511,nornal
197570,0.9749,0.2842,-0.1367,-0.382,3.153,-0.908,nornal
197590,0.9707,0.2842,-0.1372,-0.115,3.122,-0.779,nornal
197610,0.9724,0.2849,-0.1399,0.107,3.366,-1.321,nornal
197630,0.9673,0.2876,-0.1333,0.679,3.412,-0.817,nornal
197650,0.9705,0.2839,-0.1353,1.252,3.511,-0.771,nornal
197670,0.9729,0.2788,-0.137,1.252,3.504,-0.252,nornal
197690,0.9702,0.2759,-0.1392,1.031,3.16,-0.252,nornal
197710,0.9746,0.2822,-0.1375,0.71,2.603,0.038,nornal
197730,0.9746,0.2808,-0.1426,0.557,2.58,-0.046,nornal
197750,0.9746,0.2856,-0.1389,0.511,2.397,0.321,nornal
197770,0.9739,0.2769,-0.1406,0.397,2.389,0.718,nornal
197790,0.968,0.281,-0.1431,0.389,2.542,0.458,nornal
197810,0.9719,0.2803,-0.1401,0.45,2.656,0.198,nornal
197830,0.9692,0.2834,-0.144,0.809,2.427,0.191,nornal
197850,0.9697,0.2817,-0.1387,1.137,2.992,0.244,nornal
197870,0.9712,0.2788,-0.1377,1.145,3.176,-0.008,nornal
197890,0.9729,0.2827,-0.1394,1.489,2.947,0.015,nornal
197910,0.9751,0.2778,-0.1365,1.366,3.076,0.008,nornal
197930,0.969,0.2842,-0.1453,0.962,2.687,-0.267,nornal
197950,0.9749,0.2798,-0.1431,0.939,2.763,0.0,nornal
197970,0.9724,0.2761,-0.1416,1.069,2.435,0.221,nornal
197990,0.9751,0.2791,-0.1462,0.779,2.389,0.267,nornal
198010,0.9714,0.2825,-0.1428,0.427,2.672,0.061,nornal
198030,0.9758,0.2788,-0.1411,0.099,2.496,0.481,nornal
198050,0.9744,0.2764,-0.1467,-0.053,2.397,0.29,nornal
198070,0.9702,0.2783,-0.1455,0.137,2.435,0.573,nornal
198090,0.9712,0.2749,-0.1448,-0.336,2.527,0.489,nornal
198110,0.9692,0.2781,-0.1428,-0.031,2.763,0.397,nornal
198130,0.9705,0.2791,-0.1399,0.023,3.031,0.053,nornal
198150,0.9702,0.2793,-0.1472,0.221,3.107,-0.076,nornal
198170,0.9707,0.2803,-0.146,0.382,3.115,-0.366,nornal
198190,0.9714,0.2808,-0.1482,0.473,3.198,-0.244,nornal
198210,0.9727,0.2781,-0.1414,0.687,3.351,-0.252,nornal
198230,0.9724,0.283,-0.1494,0.527,3.435,-0.618,nornal
198250,0.9734,0.2769,-0.144,0.481,3.527,-0.374,nornal
198270,0.9709,0.2756,-0.1504,0.557,3.405,-0.382,nornal
198290,0.9705,0.2786,-0.1482,0.229,3.29,-0.115,nornal
198310,0.9724,0.2778,-0.1421,0.336,3.45,-0.405,nornal
198330,0.9744,0.2786,-0.1475,0.061,3.771,-0.58,nornal
198350,0.9729,0.2798,-0.1453,0.389,3.748,-0.557,nornal
198370,0.9712,0.2778,-0.1455,-0.26,3.641,-0.718,nornal
198390,0.9729,0.28,-0.1462,-0.015,3.282,-0.756,nornal
198410,0.97,0.2783,-0.145,-0.351,3.58,-0.359,nornal
198430,0.9724,0.28,-0.1411,-0.359,3.252,-0.481,nornal
198450,0.9729,0.2805,-0.1406,-0.466,2.748,-0.176,nornal
198470,0.9727,0.2842,-0.1367,0.084,2.87,-0.534,nornal
198490,0.9705,0.2861,-0.1494,0.511,2.29,-0.107,nornal
198510,0.9734,0.2893,-0.1326,0.885,2.511,0.053,nornal
198531,0.9666,0.2896,-0.1377,1.145,3.275,0.198,nornal
198551,0.9651,0.2922,-0.1355,2.168,4.405,0.26,nornal
198571,0.9641,0.2825,-0.1392,2.702,5.191,-0.015,nornal
198591,0.968,0.2812,-0.1362,3.229,5.359,-0.061,nornal
198611,0.9727,0.2793,-0.1343,3.275,4.878,-0.84,nornal
198631,0.9736,0.27,-0.1404,3.069,4.473,-1.679,nornal
198651,0.9763,0.2668,-0.147,2.679,3.901,-1.908,nornal
198671,0.97,0.2617,-0.145,1.687,4.511,-1.885,nornal
198691,0.9744,0.2615,-0.1467,0.718,4.939,-2.221,nornal
198711,0.9707,0.2581,-0.1533,0.176,5.076,-2.252,nornal
198731,0.9756,0.2593,-0.144,-0.779,4.878,-2.626,nornal
198751,0.9761,0.2661,-0.1501,-1.275,5.267,-2.29,nornal
198771,0.9741,0.2639,-0.1414,-2.267,4.779,-2.26,nornal
198791,0.9814,0.2686,-0.1462,-2.885,4.771,-2.115,nornal
198811,0.9736,0.2744,-0.1492,-3.458,4.244,-1.969,nornal
198831,0.9802,0.2793,-0.1428,-3.511,3.672,-1.412,nornal
198851,0.9734,0.2856,-0.1365,-4.26,3.718,-1.397,nornal
198871,0.9695,0.2898,-0.1348,-3.603,3.168,-1.443,nornal
198891,0.9702,0.293,-0.1318,-3.359,3.221,-1.252,nornal
198911,0.9773,0.2935,-0.1313,-2.672,2.718,-0.786,nornal
198931,0.9761,0.2952,-0.1292,-1.878,2.336,-0.252,nornal
198951,0.9702,0.293,-0.1362,-1.084,1.855,-0.336,nornal
198971,0.9722,0.292,-0.1304,-0.695,1.611,0.305,nornal
198991,0.9709,0.2927,-0.1365,-0.527,1.84,0.473,nornal
199011,0.9714,0.2871,-0.1394,0.023,2.733,1.053,nornal
199031,0.9753,0.2856,-0.1287,0.122,2.153,1.153,nornal
199051,0.9709,0.2886,-0.1265,0.145,1.649,0.817,nornal
199071,0.9705,0.2903,-0.137,0.366,1.481,0.908,nornal
199091,0.9697,0.2888,-0.1382,0.656,1.534,0.878,nornal
199111,0.9714,0.2893,-0.1316,1.13,1.42,1.359,nornal
199131,0.9683,0.2883,-0.1357,1.076,1.55,1.458,nornal
199151,0.9666,0.2891,-0.1433,1.229,2.092,1.779,nornal
199171,0.9683,0.2949,-0.1396,1.611,2.504,1.527,nornal
199191,0.9653,0.292,-0.1372,2.076,2.359,0.901,nornal
199211,0.9634,0.283,-0.1421,2.328,2.496,0.473,nornal
199231,0.9702,0.2827,-0.1487,2.672,2.099,0.092,nornal
199251,0.9739,0.2815,-0.1453,2.252,2.985,-0.45,nornal
199271,0.9697,0.281,-0.1438,1.924,2.954,-0.359,nornal
199291,0.9692,0.28,-0.146,1.947,3.55,-0.458,nornal
199311,0.9724,0.2739,-0.1438,1.817,3.496,-0.435,nornal
199331,0.9717,0.2776,-0.147,1.221,3.679,-0.458,nornal
199351,0.969,0.2786,-0.1379,0.55,3.847,-0.832,nornal
199371,0.9712,0.2773,-0.1416,0.038,3.962,-0.58,nornal
199391,0.9722,0.283,-0.1428,0.092,4.206,-0.878,nornal
199411,0.9685,0.2795,-0.1389,-0.191,4.359,-0.634,nornal
199431,0.9724,0.2817,-0.1475,-0.214,4.229,-0.786,nornal
199451,0.967,0.2825,-0.1406,-0.641,4.626,-0.847,nornal
199471,0.9753,0.2791,-0.1418,-0.58,4.443,-1.168,nornal
199491,0.9688,0.2827,-0.1372,-0.534,4.412,-1.267,nornal
199511,0.9697,0.2844,-0.1423,-0.588,5.023,-1.824,nornal
199531,0.9663,0.2896,-0.1379,-0.229,5.573,-1.427,nornal
199551,0.9712,0.2883,-0.1377,-0.29,5.214,-1.641,nornal
199571,0.9722,0.2927,-0.1409,0.176,5.107,-1.794,nornal
199591,0.9714,0.2925,-0.1353,0.031,4.626,-2.336,nornal
199611,0.9727,0.2886,-0.1301,0.626,4.641,-2.061,nornal
199631,0.9753,0.2903,-0.1401,0.588,4.794,-1.634,nornal
199651,0.97,0.2886,-0.1301,0.84,3.168,-1.427,nornal
199671,0.9709,0.2927,-0.1362,1.305,3.527,-1.183,nornal
199691,0.9709,0.2827,-0.1409,1.092,3.252,-0.702,nornal
199711,0.9702,0.2825,-0.1396,1.053,2.924,-0.198,nornal
199731,0.9729,0.2803,-0.1489,0.168,1.802,-0.008,nornal
199751,0.9746,0.2791,-0.1401,0.198,1.58,-0.137,nornal
199771,0.9758,0.283,-0.1443,-0.168,1.412,-0.237,nornal
199791,0.9712,0.2881,-0.1372,-0.366,1.443,0.565,nornal
199811,0.9736,0.2878,-0.1401,-0.198,1.321,1.031,nornal
199831,0.9702,0.29,-0.1389,-0.053,1.649,1.168,nornal
199851,0.9727,0.2915,-0.1367,0.435,1.519,0.969,nornal
199871,0.9709,0.2832,-0.145,0.847,1.397,0.954,nornal
199891,0.9705,0.2852,-0.145,0.687,1.641,0.763,nornal
199911,0.9746,0.28,-0.1472,0.611,1.771,0.702,nornal
199931,0.9678,0.283,-0.1392,0.74,1.954,0.969,nornal
199951,0.9697,0.2876,-0.1445,0.718,2.588,1.038,nornal
199971,0.97,0.2854,-0.1416,0.687,2.496,0.992,nornal
199991,0.9673,0.283,-0.1445,0.924,2.0,1.115,nornal
200011,0.967,0.2783,-0.144,0.542,2.16,0.412,nornal
200031,0.9697,0.2834,-0.1477,0.13,2.824,0.244,nornal
200051,0.9661,0.2849,-0.1392,0.458,2.71,-0.153,nornal
200071,0.9705,0.2812,-0.1462,0.29,3.145,-0.221,nornal
200091,0.9688,0.2883,-0.1379,0.267,3.107,-0.321,nornal
200111,0.9729,0.2812,-0.1514,0.42,3.214,-0.389,nornal
200131,0.9714,0.2805,-0.1462,0.557,3.107,-0.366,nornal
200151,0.9744,0.2817,-0.1453,0.0,3.168,-0.473,nornal
200171,0.9717,0.2803,-0.1394,-0.321,2.916,-0.382,nornal
200191,0.9727,0.2825,-0.1516,-0.511,2.931,-0.397,nornal
200211,0.9692,0.2844,-0.1487,-0.527,3.053,-0.374,nornal
200231,0.9717,0.2852,-0.136,-0.542,3.176,-0.534,nornal
200251,0.9744,0.2817,-0.1433,-0.458,2.832,-0.305,nornal
200271,0.9729,0.2837,-0.1421,-0.336,2.611,-0.084,nornal
200291,0.9683,0.2827,-0.1411,-0.275,2.618,0.183,nornal
200311,0.9729,0.2837,-0.1431,-0.481,2.977,0.153,nornal
200331,0.9678,0.2837,-0.1411,-0.595,2.305,0.443,nornal
200351,0.9709,0.2827,-0.1426,-0.45,2.962,0.305,nornal
200371,0.9714,0.2849,-0.1426,-0.099,3.099,0.069,nornal
200391,0.9707,0.2815,-0.1492,-0.267,3.137,0.031,nornal
200411,0.969,0.2803,-0.1443,-0.527,3.137,0.137,nornal
200431,0.969,0.2878,-0.1482,-0.649,3.061,0.084,nornal
200451,0.9744,0.2888,-0.1433,-0.664,3.252,-0.244,nornal
200471,0.9768,0.2854,-0.144,-0.435,2.947,-0.122,nornal
200491,0.9702,0.2886,-0.1519,0.099,3.183,-0.221,nornal
200511,0.9663,0.2837,-0.1416,0.198,3.458,-0.015,nornal
200532,0.9673,0.2896,-0.1409,-0.16,3.374,-0.168,nornal
200552,0.9688,0.2815,-0.1436,0.244,2.84,-0.115,nornal
200572,0.9712,0.2859,-0.1428,0.374,3.122,-0.214,nornal
200592,0.97,0.2881,-0.1482,0.366,2.786,-0.153,nornal
200612,0.9717,0.283,-0.1484,0.221,2.969,-0.069,nornal
200632,0.9688,0.2812,-0.147,0.252,2.992,-0.107,nornal
200652,0.968,0.2786,-0.1475,0.237,3.0,0.191,nornal
200672,0.9648,0.2832,-0.1475,0.115,3.046,0.382,nornal
200692,0.9678,0.282,-0.1404,0.244,3.397,-0.221,nornal
200712,0.9675,0.283,-0.1418,0.336,3.87,-0.267,nornal
200732,0.9705,0.2805,-0.1499,0.504,3.71,-0.473,nornal
200752,0.968,0.2856,-0.1382,0.489,4.115,-0.992,nornal
200772,0.9697,0.2788,-0.1506,0.947,4.649,-1.107,nornal
200792,0.97,0.2871,-0.1406,0.611,4.618,-1.168,nornal
200812,0.968,0.2825,-0.1438,0.718,5.084,-1.237,nornal
200832,0.9666,0.2849,-0.1389,0.687,5.244,-1.763,nornal
200852,0.9697,0.2866,-0.1479,0.809,4.931,-1.885,nornal
200872,0.9692,0.2856,-0.1404,0.977,4.901,-1.847,nornal
200892,0.9695,0.2834,-0.1401,0.832,4.748,-1.992,nornal
200912,0.9714,0.2883,-0.1409,1.145,4.679,-1.779,nornal
200932,0.9727,0.2847,-0.145,0.771,4.634,-1.321,nornal
200952,0.9714,0.2812,-0.1465,1.198,4.145,-1.336,nornal
200972,0.9746,0.2776,-0.147,0.901,3.481,-1.237,nornal
200992,0.9746,0.2815,-0.1426,0.962,3.229,-0.809,nornal
201012,0.9736,0.2773,-0.1375,0.725,2.695,-0.389,nornal
201032,0.9775,0.2822,-0.1433,0.473,2.542,-0.344,nornal
201052,0.9758,0.2776,-0.1511,0.0,2.26,-0.092,nornal
201072,0.9714,0.2776,-0.146,-0.435,2.58,0.336,nornal
201092,0.97,0.2776,-0.1545,-0.672,2.16,0.328,nornal
201112,0.9736,0.2852,-0.1467,-0.718,1.824,0.313,nornal
201132,0.97,0.2842,-0.1519,-0.115,1.87,0.412,nornal
201152,0.9692,0.2905,-0.145,-0.229,1.557,0.511,nornal
201172,0.9717,0.2856,-0.1487,0.344,2.214,0.908,nornal
201192,0.9692,0.2891,-0.1489,0.443,2.076,0.809,nornal
201212,0.9651,0.2822,-0.1445,0.641,2.382,0.511,nornal
201232,0.967,0.2832,-0.1423,0.176,2.046,0.725,nornal
201252,0.9709,0.2876,-0.1567,0.397,2.26,0.908,nornal
201272,0.9734,0.2903,-0.1416,0.756,3.069,1.191,nornal
201292,0.9707,0.2854,-0.1323,0.305,3.023,0.962,nornal
201312,0.9658,0.2776,-0.1448,0.26,3.069,0.802,nornal
201332,0.9695,0.2798,-0.1504,0.321,3.214,0.13,nornal
201352,0.9678,0.2839,-0.1428,0.313,2.992,-0.443,nornal
201372,0.9707,0.2876,-0.1445,0.672,3.015,-0.885,nornal
201392,0.9678,0.2864,-0.1404,0.565,3.534,-0.878,nornal
201412,0.9761,0.2822,-0.1458,0.313,3.702,-0.458,nornal
201432,0.9719,0.2812,-0.1494,0.565,3.924,-0.015,nornal
201452,0.9688,0.2808,-0.1453,0.672,3.809,-0.557,nornal
201472,0.9695,0.2742,-0.1392,-0.275,4.206,-0.527,nornal
201492,0.9675,0.2778,-0.1455,-0.481,3.695,-0.748,nornal
201512,0.9714,0.283,-0.1453,-1.214,3.763,-0.588,nornal
201532,0.9714,0.2815,-0.1423,-1.679,3.206,-0.565,nornal
201552,0.9724,0.2791,-0.1433,-1.305,3.305,-0.405,nornal
201572,0.9712,0.2888,-0.1353,-1.58,2.962,-0.237,nornal
201592,0.9712,0.2883,-0.1357,-1.954,2.931,-0.382,nornal
201612,0.9651,0.2935,-0.1443,-1.794,3.237,-0.679,nornal
201632,0.9653,0.2935,-0.1401,-1.145,3.344,-0.511,nornal
201652,0.9683,0.2922,-0.1377,0.122,3.328,-0.618,nornal
201672,0.9661,0.2888,-0.1421,0.695,2.519,-1.061,nornal
201692,0.9707,0.2959,-0.1431,0.832,2.611,-0.733,nornal
201712,0.9744,0.2876,-0.1453,0.962,2.733,-0.374,nornal
201732,0.9717,0.2844,-0.1433,1.183,3.107,-0.366,nornal
